2025-07-03T09:01:21.317182, avg_temp=19.10, samples=1
2025-07-03T09:23:10.305973, avg_temp=26.40, samples=1
2025-07-03T09:23:22.867977, avg_temp=26.40, samples=1
2025-07-03T09:23:35.305222, avg_temp=26.50, samples=1
2025-07-03T09:23:47.813162, avg_temp=26.60, samples=1
2025-07-03T09:24:00.418452, avg_temp=26.60, samples=1
2025-07-03T09:24:13.116563, avg_temp=26.70, samples=1
2025-07-03T09:24:25.848801, avg_temp=26.70, samples=1
2025-07-03T09:24:38.345164, avg_temp=26.80, samples=1
2025-07-03T09:24:51.094560, avg_temp=26.80, samples=1
2025-07-03T09:25:06.050001, avg_temp=26.80, samples=1
2025-07-03T09:25:18.622028, avg_temp=26.90, samples=1
2025-07-03T09:25:31.360334, avg_temp=26.90, samples=1
2025-07-03T09:25:43.914118, avg_temp=26.90, samples=1
2025-07-03T09:25:56.581485, avg_temp=27.00, samples=1
2025-07-03T09:26:09.065183, avg_temp=27.00, samples=1
2025-07-03T09:26:21.582468, avg_temp=27.00, samples=1
2025-07-03T09:26:47.098507, avg_temp=27.10, samples=1
2025-07-03T09:26:59.839933, avg_temp=27.10, samples=1
2025-07-03T09:27:12.373537, avg_temp=27.10, samples=1
2025-07-03T09:27:25.083521, avg_temp=27.20, samples=1
2025-07-03T09:27:37.595129, avg_temp=27.20, samples=1
2025-07-03T09:27:50.101475, avg_temp=27.30, samples=1
2025-07-03T09:28:03.020733, avg_temp=27.30, samples=1
2025-07-03T09:28:15.573490, avg_temp=27.30, samples=1
2025-07-03T09:28:27.578378, avg_temp=27.30, samples=1
2025-07-03T09:28:40.063420, avg_temp=27.40, samples=1
2025-07-03T09:28:52.607130, avg_temp=27.40, samples=1
2025-07-03T09:29:05.335370, avg_temp=27.50, samples=1
2025-07-03T09:29:18.065188, avg_temp=27.50, samples=1
2025-07-03T09:29:30.602411, avg_temp=27.50, samples=1
2025-07-03T09:29:43.328751, avg_temp=27.60, samples=1
2025-07-03T09:29:55.858550, avg_temp=27.60, samples=1
2025-07-03T09:30:08.615342, avg_temp=27.60, samples=1
2025-07-03T09:30:21.321558, avg_temp=27.70, samples=1
2025-07-03T09:30:33.834611, avg_temp=27.70, samples=1
2025-07-03T09:30:46.318118, avg_temp=27.70, samples=1
2025-07-03T09:30:58.807529, avg_temp=27.70, samples=1
2025-07-03T09:31:11.362300, avg_temp=27.70, samples=1
2025-07-03T09:31:24.118955, avg_temp=27.70, samples=1
2025-07-03T09:31:36.853299, avg_temp=27.70, samples=1
2025-07-03T09:31:49.575413, avg_temp=27.70, samples=1
2025-07-03T09:32:02.081882, avg_temp=27.70, samples=1
2025-07-03T09:32:14.592042, avg_temp=27.70, samples=1
2025-07-03T09:32:27.312354, avg_temp=27.80, samples=1
2025-07-03T09:32:39.839470, avg_temp=27.80, samples=1
2025-07-03T09:32:52.322909, avg_temp=27.80, samples=1
2025-07-03T09:33:04.859723, avg_temp=27.80, samples=1
2025-07-03T09:33:17.560042, avg_temp=27.90, samples=1
2025-07-03T09:33:30.114190, avg_temp=27.90, samples=1
2025-07-03T09:33:42.653045, avg_temp=27.90, samples=1
2025-07-03T09:33:55.327243, avg_temp=27.90, samples=1
2025-07-03T09:34:07.807115, avg_temp=28.00, samples=1
2025-07-03T09:34:20.349293, avg_temp=28.00, samples=1
2025-07-03T09:34:32.822704, avg_temp=28.00, samples=1
2025-07-03T09:34:45.341947, avg_temp=28.00, samples=1
2025-07-03T09:35:10.825566, avg_temp=28.00, samples=1
2025-07-03T09:35:36.066928, avg_temp=28.10, samples=1
2025-07-03T09:35:48.604922, avg_temp=28.10, samples=1
2025-07-03T09:36:01.314610, avg_temp=28.10, samples=1
2025-07-03T09:36:26.862657, avg_temp=28.10, samples=1
2025-07-03T09:36:39.598052, avg_temp=28.10, samples=1
2025-07-03T09:36:52.356775, avg_temp=28.10, samples=1
2025-07-03T09:37:05.075410, avg_temp=28.10, samples=1
2025-07-03T09:37:17.573547, avg_temp=28.10, samples=1
2025-07-03T09:37:30.104815, avg_temp=28.10, samples=1
2025-07-03T09:37:42.606281, avg_temp=28.10, samples=1
2025-07-03T09:37:55.127534, avg_temp=28.10, samples=1
2025-07-03T09:38:10.718680, avg_temp=28.20, samples=1
2025-07-03T09:38:23.342755, avg_temp=28.20, samples=1
2025-07-03T09:39:02.139344, avg_temp=28.30, samples=1
2025-07-03T09:39:14.829749, avg_temp=28.30, samples=1
2025-07-03T09:39:27.395709, avg_temp=28.30, samples=1
2025-07-03T09:39:40.160110, avg_temp=28.30, samples=1
2025-07-03T09:39:52.929987, avg_temp=28.30, samples=1
2025-07-03T09:40:05.619633, avg_temp=28.40, samples=1
2025-07-03T09:40:18.328401, avg_temp=28.40, samples=1
2025-07-03T09:40:30.829902, avg_temp=28.40, samples=1
2025-07-03T09:40:43.370236, avg_temp=28.40, samples=1
2025-07-03T09:40:56.082781, avg_temp=28.50, samples=1
2025-07-03T09:41:08.611043, avg_temp=28.50, samples=1
2025-07-03T09:41:21.362285, avg_temp=28.50, samples=1
2025-07-03T09:41:34.065704, avg_temp=28.50, samples=1
2025-07-03T09:41:46.667052, avg_temp=28.50, samples=1
2025-07-03T09:41:59.365095, avg_temp=28.60, samples=1
2025-07-03T09:42:12.130927, avg_temp=28.60, samples=1
2025-07-03T09:42:24.895085, avg_temp=28.60, samples=1
2025-07-03T09:42:37.578594, avg_temp=28.70, samples=1
2025-07-03T09:42:50.152021, avg_temp=28.70, samples=1
2025-07-03T09:43:02.888571, avg_temp=28.70, samples=1
2025-07-03T09:43:15.658997, avg_temp=28.70, samples=1
2025-07-03T09:43:28.320136, avg_temp=28.80, samples=1
2025-07-03T09:43:40.812928, avg_temp=28.80, samples=1
2025-07-03T09:43:53.343667, avg_temp=28.90, samples=1
2025-07-03T09:44:05.833014, avg_temp=28.90, samples=1
2025-07-03T09:44:31.329716, avg_temp=29.00, samples=1
2025-07-03T09:44:43.856509, avg_temp=29.00, samples=1
2025-07-03T09:44:56.577810, avg_temp=29.00, samples=1
2025-07-03T09:45:09.350870, avg_temp=29.10, samples=1
2025-07-03T09:45:22.139272, avg_temp=29.10, samples=1
2025-07-03T09:45:34.854706, avg_temp=29.20, samples=1
2025-07-03T09:46:00.618531, avg_temp=29.20, samples=1
2025-07-03T09:46:13.330489, avg_temp=29.20, samples=1
2025-07-03T09:46:38.850346, avg_temp=29.30, samples=1
2025-07-03T09:46:51.360690, avg_temp=29.30, samples=1
2025-07-03T09:47:04.115967, avg_temp=29.30, samples=1
2025-07-03T09:47:16.879538, avg_temp=29.40, samples=1
2025-07-03T09:47:29.639902, avg_temp=29.40, samples=1
2025-07-03T09:47:42.353514, avg_temp=29.40, samples=1
2025-07-03T09:47:54.851814, avg_temp=29.50, samples=1
2025-07-03T09:48:07.569062, avg_temp=29.50, samples=1
2025-07-03T09:48:20.059666, avg_temp=29.50, samples=1
2025-07-03T09:48:32.708181, avg_temp=29.60, samples=1
2025-07-03T09:48:58.346058, avg_temp=29.70, samples=1
2025-07-03T09:49:23.851358, avg_temp=29.70, samples=1
2025-07-03T09:49:36.323149, avg_temp=29.70, samples=1
2025-07-03T09:49:49.103809, avg_temp=29.70, samples=1
2025-07-03T09:50:01.913952, avg_temp=29.70, samples=1
2025-07-03T09:50:05.973772, avg_temp=29.70, samples=1
2025-07-03T09:50:31.538993, avg_temp=29.70, samples=1
2025-07-03T09:50:44.122364, avg_temp=29.70, samples=1
2025-07-03T09:50:56.835217, avg_temp=29.70, samples=1
2025-07-03T09:51:09.592728, avg_temp=29.70, samples=1
2025-07-03T09:51:22.322301, avg_temp=29.70, samples=1
2025-07-03T09:51:34.880952, avg_temp=29.70, samples=1
2025-07-03T09:51:47.592540, avg_temp=29.70, samples=1
2025-07-03T09:52:00.063070, avg_temp=29.70, samples=1
2025-07-03T09:52:12.869998, avg_temp=29.70, samples=1
2025-07-03T09:52:25.614544, avg_temp=29.70, samples=1
2025-07-03T09:52:38.361909, avg_temp=29.70, samples=1
2025-07-03T09:52:51.190667, avg_temp=29.70, samples=1
2025-07-03T09:53:03.845077, avg_temp=29.60, samples=1
2025-07-03T09:53:16.348588, avg_temp=29.60, samples=1
2025-07-03T09:53:42.085801, avg_temp=29.60, samples=1
2025-07-03T09:53:54.612280, avg_temp=29.60, samples=1
2025-07-03T09:54:07.343616, avg_temp=29.60, samples=1
2025-07-03T09:54:19.867268, avg_temp=29.60, samples=1
2025-07-03T09:54:32.583785, avg_temp=29.60, samples=1
2025-07-03T09:54:53.997837, avg_temp=29.70, samples=1
2025-07-03T09:59:48.609177, avg_temp=30.20, samples=1
2025-07-03T10:01:20.046785, avg_temp=30.10, samples=1
2025-07-03T10:03:13.812131, avg_temp=30.00, samples=1
2025-07-03T10:08:14.899087, avg_temp=30.02, samples=128
2025-07-03T10:13:16.610876, avg_temp=30.15, samples=128
2025-07-03T10:18:18.337834, avg_temp=30.06, samples=128
2025-07-03T10:22:51.414401, avg_temp=30.60, samples=1
2025-07-03T10:27:52.627744, avg_temp=30.92, samples=128
2025-07-03T10:32:53.044578, avg_temp=31.30, samples=128
2025-07-03T10:37:54.352530, avg_temp=31.58, samples=128
2025-07-03T10:42:55.648481, avg_temp=32.15, samples=128
2025-07-03T10:47:57.894271, avg_temp=32.44, samples=128
2025-07-03T10:52:59.295174, avg_temp=32.67, samples=128
2025-07-03T10:58:01.645187, avg_temp=33.10, samples=128
2025-07-03T11:03:01.712790, avg_temp=33.16, samples=127
2025-07-03T11:08:02.567878, avg_temp=32.70, samples=128
2025-07-03T11:08:24.859611, avg_temp=32.70, samples=1
2025-07-03T11:13:25.363057, avg_temp=32.61, samples=128
2025-07-03T11:17:05.308565, avg_temp=33.10, samples=1
2025-07-03T11:17:09.338669, avg_temp=33.10, samples=1
2025-07-03T11:17:13.353093, avg_temp=33.10, samples=1
2025-07-03T11:17:21.887620, avg_temp=33.10, samples=1
2025-07-03T11:17:25.822934, avg_temp=33.10, samples=1
2025-07-03T11:17:29.868143, avg_temp=33.10, samples=1
2025-07-03T11:17:33.862764, avg_temp=33.20, samples=1
2025-07-03T11:17:37.864495, avg_temp=33.20, samples=1
2025-07-03T11:17:41.853732, avg_temp=33.20, samples=1
2025-07-03T11:17:45.832030, avg_temp=33.20, samples=1
2025-07-03T11:17:49.841992, avg_temp=33.20, samples=1
2025-07-03T11:17:53.837583, avg_temp=33.20, samples=1
2025-07-03T11:17:57.825173, avg_temp=33.20, samples=1
2025-07-03T11:18:01.820021, avg_temp=33.20, samples=1
2025-07-03T11:18:05.864708, avg_temp=33.30, samples=1
2025-07-03T11:18:09.818552, avg_temp=33.30, samples=1
2025-07-03T11:18:13.841498, avg_temp=33.30, samples=1
2025-07-03T11:18:22.078985, avg_temp=33.30, samples=1
2025-07-03T11:18:26.063249, avg_temp=33.30, samples=1
2025-07-03T11:18:30.082535, avg_temp=33.30, samples=1
2025-07-03T11:18:34.052715, avg_temp=33.30, samples=1
2025-07-03T11:18:38.072310, avg_temp=33.30, samples=1
2025-07-03T11:18:42.165692, avg_temp=33.40, samples=1
2025-07-03T11:18:46.193492, avg_temp=33.40, samples=1
2025-07-03T11:18:50.094064, avg_temp=33.40, samples=1
2025-07-03T11:18:54.148579, avg_temp=33.40, samples=1
2025-07-03T11:18:58.110069, avg_temp=33.40, samples=1
2025-07-03T11:19:02.102757, avg_temp=33.40, samples=1
2025-07-03T11:19:06.109358, avg_temp=33.50, samples=1
2025-07-03T11:19:14.327889, avg_temp=33.50, samples=1
2025-07-03T11:19:18.355777, avg_temp=33.50, samples=1
2025-07-03T11:19:22.409945, avg_temp=33.50, samples=1
2025-07-03T11:19:26.351076, avg_temp=33.50, samples=1
2025-07-03T11:19:30.410312, avg_temp=33.50, samples=1
2025-07-03T11:19:34.371087, avg_temp=33.50, samples=1
2025-07-03T11:19:38.330473, avg_temp=33.60, samples=1
2025-07-03T11:19:42.355388, avg_temp=33.50, samples=1
2025-07-03T11:19:46.354679, avg_temp=33.60, samples=1
2025-07-03T11:19:50.366648, avg_temp=33.60, samples=1
2025-07-03T11:19:54.500643, avg_temp=33.60, samples=1
2025-07-03T11:19:58.594742, avg_temp=33.60, samples=1
2025-07-03T11:20:02.593093, avg_temp=33.60, samples=1
2025-07-03T11:20:06.564624, avg_temp=33.60, samples=1
2025-07-03T11:20:10.567979, avg_temp=33.60, samples=1
2025-07-03T11:20:14.609088, avg_temp=33.60, samples=1
2025-07-03T11:20:18.607251, avg_temp=33.60, samples=1
2025-07-03T11:20:22.646516, avg_temp=33.70, samples=1
2025-07-03T11:20:26.616174, avg_temp=33.70, samples=1
2025-07-03T11:20:30.629728, avg_temp=33.70, samples=1
2025-07-03T11:20:34.585154, avg_temp=33.70, samples=1
2025-07-03T11:20:38.576868, avg_temp=33.70, samples=1
2025-07-03T11:20:42.599169, avg_temp=33.70, samples=1
2025-07-03T11:20:50.813623, avg_temp=33.70, samples=1
2025-07-03T11:20:54.913178, avg_temp=33.80, samples=1
2025-07-03T11:20:58.881150, avg_temp=33.80, samples=1
2025-07-03T11:21:02.867880, avg_temp=33.80, samples=1
2025-07-03T11:21:06.869489, avg_temp=33.80, samples=1
2025-07-03T11:21:10.969158, avg_temp=33.80, samples=1
2025-07-03T11:21:15.103086, avg_temp=33.80, samples=1
2025-07-03T11:21:19.015857, avg_temp=33.80, samples=1
2025-07-03T11:21:23.080096, avg_temp=33.80, samples=1
2025-07-03T11:21:27.145103, avg_temp=33.90, samples=1
2025-07-03T11:21:31.162879, avg_temp=33.90, samples=1
2025-07-03T11:21:35.105207, avg_temp=33.90, samples=1
2025-07-03T11:21:40.259124, avg_temp=33.90, samples=1
2025-07-03T11:21:44.339220, avg_temp=33.90, samples=1
2025-07-03T11:21:48.349293, avg_temp=33.90, samples=1
2025-07-03T11:21:52.364205, avg_temp=33.90, samples=1
2025-07-03T11:21:56.429598, avg_temp=33.90, samples=1
2025-07-03T11:22:00.345463, avg_temp=33.90, samples=1
2025-07-03T11:22:04.418932, avg_temp=33.90, samples=1
2025-07-03T11:22:08.332468, avg_temp=34.00, samples=1
2025-07-03T11:22:12.392147, avg_temp=34.00, samples=1
2025-07-03T11:22:16.372223, avg_temp=34.00, samples=1
2025-07-03T11:22:20.388237, avg_temp=34.00, samples=1
2025-07-03T11:22:24.351358, avg_temp=34.00, samples=1
2025-07-03T11:22:28.309729, avg_temp=34.00, samples=1
2025-07-03T11:22:32.364150, avg_temp=34.00, samples=1
2025-07-03T11:22:36.369983, avg_temp=34.00, samples=1
2025-07-03T11:22:40.359577, avg_temp=34.00, samples=1
2025-07-03T11:22:44.318638, avg_temp=34.10, samples=1
2025-07-03T11:22:52.548401, avg_temp=34.10, samples=1
2025-07-03T11:22:56.602530, avg_temp=34.10, samples=1
2025-07-03T11:23:00.743091, avg_temp=34.10, samples=1
2025-07-03T11:23:04.842273, avg_temp=34.10, samples=1
2025-07-03T11:23:08.764681, avg_temp=34.10, samples=1
2025-07-03T11:23:12.865548, avg_temp=34.10, samples=1
2025-07-03T11:23:21.834963, avg_temp=34.10, samples=1
2025-07-03T11:28:23.972301, avg_temp=33.78, samples=128
2025-07-03T11:33:24.690295, avg_temp=33.37, samples=127
2025-07-03T11:38:26.469864, avg_temp=33.97, samples=128
2025-07-03T11:43:26.625960, avg_temp=34.27, samples=127
2025-07-03T11:48:28.744721, avg_temp=34.71, samples=128
2025-07-03T11:53:29.568953, avg_temp=35.20, samples=127
2025-07-03T11:58:30.086688, avg_temp=35.44, samples=127
2025-07-03T12:03:31.195828, avg_temp=34.79, samples=127
2025-07-03T12:06:47.203958, avg_temp=34.40, samples=1
2025-07-03T12:11:49.439661, avg_temp=34.55, samples=127
2025-07-03T12:13:25.779019, avg_temp=35.00, samples=1
2025-07-03T12:18:27.147501, avg_temp=35.19, samples=127
2025-07-03T12:23:27.372167, avg_temp=35.18, samples=127
2025-07-03T12:28:28.133002, avg_temp=34.40, samples=127
2025-07-03T12:33:30.245012, avg_temp=34.47, samples=128
2025-07-03T12:38:31.025914, avg_temp=35.22, samples=127
2025-07-03T12:43:31.476717, avg_temp=35.96, samples=127
2025-07-03T12:46:13.885107, avg_temp=36.20, samples=1
2025-07-03T12:51:15.298748, avg_temp=36.08, samples=127
2025-07-03T12:51:21.812452, avg_temp=36.00, samples=1
2025-07-03T12:56:23.146660, avg_temp=35.71, samples=127
2025-07-03T12:57:38.414217, avg_temp=35.70, samples=1
2025-07-03T13:02:39.998578, avg_temp=35.55, samples=127
2025-07-03T13:02:54.260753, avg_temp=35.60, samples=1
2025-07-03T13:04:30.322508, avg_temp=35.80, samples=1
2025-07-03T13:11:42.579268, avg_temp=35.87, samples=127
2025-07-03T13:16:44.828909, avg_temp=35.65, samples=128
2025-07-03T13:21:45.290711, avg_temp=35.72, samples=127
2025-07-03T13:26:45.644104, avg_temp=35.98, samples=127
2025-07-03T13:31:45.769920, avg_temp=35.34, samples=127
2025-07-03T13:32:23.960299, avg_temp=34.50, samples=1
2025-07-03T13:37:24.646295, avg_temp=34.31, samples=127
2025-07-03T13:42:24.782735, avg_temp=35.17, samples=127
2025-07-03T13:47:25.202248, avg_temp=36.27, samples=127
2025-07-03T13:52:27.627974, avg_temp=37.04, samples=128
2025-07-03T13:57:27.729724, avg_temp=37.72, samples=127
2025-07-03T14:02:29.955046, avg_temp=37.98, samples=127
2025-07-03T14:07:30.693350, avg_temp=37.69, samples=127
2025-07-03T14:12:32.821721, avg_temp=37.82, samples=128
2025-07-03T14:17:34.418129, avg_temp=38.06, samples=127
2025-07-03T14:22:35.725947, avg_temp=38.17, samples=127
2025-07-03T14:27:36.178883, avg_temp=38.44, samples=127
2025-07-03T14:32:36.915767, avg_temp=38.16, samples=127
2025-07-03T14:37:39.146731, avg_temp=37.87, samples=127
2025-07-03T14:42:41.271272, avg_temp=37.04, samples=128
2025-07-03T14:47:41.977515, avg_temp=36.51, samples=127
2025-07-03T14:52:42.653012, avg_temp=36.19, samples=127
2025-07-03T14:57:44.594294, avg_temp=36.38, samples=127
2025-07-03T15:02:46.652808, avg_temp=36.92, samples=128
2025-07-03T15:07:47.189668, avg_temp=37.47, samples=127
2025-07-03T15:12:48.822317, avg_temp=37.27, samples=127
2025-07-03T15:17:50.908841, avg_temp=36.87, samples=128
2025-07-03T15:22:52.950671, avg_temp=36.25, samples=128
2025-07-03T15:27:53.975026, avg_temp=36.09, samples=127
2025-07-03T15:32:54.657987, avg_temp=35.66, samples=127
2025-07-03T15:37:55.657171, avg_temp=35.11, samples=127
2025-07-03T15:42:56.104260, avg_temp=34.88, samples=127
2025-07-03T15:47:57.340101, avg_temp=34.71, samples=127
2025-07-03T15:52:58.611566, avg_temp=34.77, samples=127
2025-07-03T15:57:58.736201, avg_temp=35.04, samples=127
2025-07-03T16:03:00.126341, avg_temp=35.24, samples=126
2025-07-03T16:08:02.020276, avg_temp=34.97, samples=128
2025-07-03T16:13:02.489597, avg_temp=34.90, samples=127
2025-07-03T16:18:03.700509, avg_temp=34.87, samples=128
2025-07-03T16:23:05.233541, avg_temp=35.00, samples=127
2025-07-03T16:28:05.102425, avg_temp=35.03, samples=127
2025-07-03T16:33:05.567457, avg_temp=35.07, samples=127
2025-07-03T16:38:06.340234, avg_temp=35.18, samples=127
2025-07-03T16:43:08.131050, avg_temp=35.61, samples=128
2025-07-03T16:48:08.571165, avg_temp=36.21, samples=127
2025-07-03T16:53:09.824027, avg_temp=36.56, samples=127
2025-07-03T16:58:10.835934, avg_temp=36.64, samples=127
2025-07-03T17:03:12.199477, avg_temp=36.76, samples=127
2025-07-03T17:08:13.443886, avg_temp=37.19, samples=127
2025-07-03T17:13:13.566781, avg_temp=37.77, samples=127
2025-07-03T17:18:13.986098, avg_temp=38.17, samples=127
2025-07-03T17:23:14.384470, avg_temp=38.43, samples=127
2025-07-03T17:28:16.487504, avg_temp=38.18, samples=128
2025-07-03T17:33:16.909915, avg_temp=37.78, samples=127
2025-07-03T17:38:19.102386, avg_temp=36.82, samples=127
2025-07-03T17:43:19.854573, avg_temp=36.85, samples=127
2025-07-03T17:48:21.967403, avg_temp=37.26, samples=128
2025-07-03T17:53:22.364760, avg_temp=37.34, samples=127
2025-07-03T17:58:22.872337, avg_temp=37.14, samples=127
2025-07-03T18:03:24.170901, avg_temp=36.79, samples=127
2025-07-03T18:08:25.129550, avg_temp=36.34, samples=127
2025-07-03T18:13:26.627124, avg_temp=35.98, samples=128
2025-07-03T18:18:28.122153, avg_temp=35.53, samples=128
2025-07-03T18:23:29.989290, avg_temp=34.40, samples=128
2025-07-03T18:28:30.095451, avg_temp=33.39, samples=127
2025-07-03T18:33:30.548392, avg_temp=32.84, samples=127
2025-07-03T18:38:30.972686, avg_temp=32.47, samples=127
2025-07-03T18:43:31.699625, avg_temp=32.17, samples=127
2025-07-03T18:48:32.430837, avg_temp=32.01, samples=127
2025-07-03T18:53:34.520695, avg_temp=31.90, samples=128
2025-07-03T18:58:35.283744, avg_temp=31.74, samples=126
2025-07-03T19:03:37.176383, avg_temp=31.50, samples=127
2025-07-03T19:08:37.292506, avg_temp=31.29, samples=127
2025-07-03T19:13:38.258122, avg_temp=31.08, samples=127
2025-07-03T19:18:38.320835, avg_temp=30.91, samples=127
2025-07-03T19:23:39.077951, avg_temp=30.81, samples=127
2025-07-03T19:28:40.201923, avg_temp=30.78, samples=128
2025-07-03T19:33:40.669059, avg_temp=30.70, samples=127
2025-07-03T19:38:42.820421, avg_temp=30.70, samples=128
2025-07-03T19:43:43.520297, avg_temp=30.71, samples=127
2025-07-03T19:48:45.656225, avg_temp=31.43, samples=128
2025-07-03T19:53:47.411073, avg_temp=31.88, samples=128
2025-07-03T19:58:47.877813, avg_temp=31.67, samples=127
2025-07-03T20:03:48.300767, avg_temp=31.35, samples=127
2025-07-03T20:08:50.364832, avg_temp=31.04, samples=128
2025-07-03T20:13:52.454458, avg_temp=30.76, samples=128
2025-07-03T20:18:53.487294, avg_temp=30.53, samples=127
